level,source,ampur,HOSCODE,HOSNAME,category,code,typearea,typearea_label,age_band,patient_count
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,14
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,1
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,1
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,0-14 ปี,1
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,3
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,2
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,2
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรควิตกกังวล (F40-F48),F41,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรควิตกกังวล (F40-F48),F41,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,1
code,DIAGNOSIS_OPD,ละงู,09642,โรงพยาบาลส่งเสริมสุขภาพตำบลแหลมสน,โรคจิตอื่นๆ (F21-F29),F21,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,1
code,DIAGNOSIS_OPD,ละงู,09642,โรงพยาบาลส่งเสริมสุขภาพตำบลแหลมสน,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,9
code,DIAGNOSIS_OPD,ละงู,09642,โรงพยาบาลส่งเสริมสุขภาพตำบลแหลมสน,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,8
code,DIAGNOSIS_OPD,ละงู,09642,โรงพยาบาลส่งเสริมสุขภาพตำบลแหลมสน,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,1
code,DIAGNOSIS_OPD,ละงู,09642,โรงพยาบาลส่งเสริมสุขภาพตำบลแหลมสน,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,2
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F14,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,"โรคซึมเศร้า (F32,F33,F341,F38,F39)",F32,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,"โรคซึมเศร้า (F32,F33,F341,F38,F39)",F32,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,"โรคซึมเศร้า (F32,F33,F341,F38,F39)",F32,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,2
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,"โรคซึมเศร้า (F32,F33,F341,F38,F39)",F32,3,3: อาศัยในเขต ทะเบียนบ้านอยู่นอกเขต,30-44 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,"โรคซึมเศร้า (F32,F33,F341,F38,F39)",F32,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F06,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,1
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,7
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,8
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,2
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,2
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F83,1,1: ในเขต มีชื่อ+อยู่จริง,0-14 ปี,12
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,2
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,1
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,โรควิตกกังวล (F40-F48),F41,3,3: อาศัยในเขต ทะเบียนบ้านอยู่นอกเขต,45-59 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,โรควิตกกังวล (F40-F48),F41,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,2
code,DIAGNOSIS_OPD,เมืองสตูล,77708,ศูนย์สุขภาพชุมชนพิมาน,โรคสมองเสื่อม (F00-F03),F01,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,1
code,DIAGNOSIS_OPD,เมืองสตูล,24672,ศูนย์สุขภาพชุมชนศรีพิมาน,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F17,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,24672,ศูนย์สุขภาพชุมชนศรีพิมาน,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F17,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,24672,ศูนย์สุขภาพชุมชนศรีพิมาน,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F17,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,45-59 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,24672,ศูนย์สุขภาพชุมชนศรีพิมาน,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F17,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,24672,ศูนย์สุขภาพชุมชนศรีพิมาน,ติดแอลกอฮอล์ (F10),F10,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,24672,ศูนย์สุขภาพชุมชนศรีพิมาน,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X78,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,24672,ศูนย์สุขภาพชุมชนศรีพิมาน,โรคจิตอื่นๆ (F21-F29),F29,1,1: ในเขต มีชื่อ+อยู่จริง,15-29 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,24672,ศูนย์สุขภาพชุมชนศรีพิมาน,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,15-29 ปี,1
code,DIAGNOSIS_OPD,เมืองสตูล,24672,ศูนย์สุขภาพชุมชนศรีพิมาน,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,2
